X,Y,Rang,Type,ID
767999.654034231,6272459.83875902,24,Site,1133
768007.878842843,6272455.79906902,24,Site,1134
768016.103661923,6272451.75938951,24,Site,1135
768024.328491471,6272447.71972049,24,Site,1136
768032.553331486,6272443.68006196,24,Site,1137
768040.778181969,6272439.64041391,24,Site,1138
768047.37322692,6272436.28752111,24,Site,1139
768055.586994323,6272432.20470508,24,Site,1140
768063.80077229,6272428.12189951,24,Site,1141
768072.014560819,6272424.0391044,24,Site,1142
768080.228359911,6272419.95631975,24,Site,1143
768088.442169567,6272415.87354556,24,Site,1144
768096.655989785,6272411.79078183,24,Site,1145
768104.869820567,6272407.70802856,24,Site,1146
768113.083661912,6272403.62528574,24,Site,1147
768121.29751382,6272399.54255338,24,Site,1148
768129.511376291,6272395.45983149,24,Site,1149
768137.725249325,6272391.37712005,24,Site,1150
768145.939132922,6272387.29441907,24,Site,1151
768154.153027082,6272383.21172855,24,Site,1152
767953.448826469,6272488.33609709,25,Site,1153
767961.666276558,6272484.26792332,25,Site,1154
767969.883737179,6272480.19976001,25,Site,1155
767978.10120833,6272476.13160717,25,Site,1156
767986.318690012,6272472.06346481,25,Site,1157
767994.536182225,6272467.99533291,25,Site,1158
768002.753684968,6272463.92721148,25,Site,1159
768010.971198241,6272459.85910052,25,Site,1160
768019.188722046,6272455.79100003,25,Site,1161
768027.406256381,6272451.72291001,25,Site,1162
768035.623801246,6272447.65483046,25,Site,1163
768043.841356642,6272443.58676138,25,Site,1164
768052.058922569,6272439.51870277,25,Site,1165
768060.276499026,6272435.45065463,25,Site,1166
768068.494086014,6272431.38261695,25,Site,1167
768076.711683532,6272427.31458975,25,Site,1168
768084.929291581,6272423.24657302,25,Site,1169
768093.14691016,6272419.17856675,25,Site,1170
768101.36453927,6272415.11057096,25,Site,1171
768109.58217891,6272411.04258563,25,Site,1172
768117.79982908,6272406.97461078,25,Site,1173
768126.017489781,6272402.90664639,25,Site,1174
768134.235161013,6272398.83869248,25,Site,1175
768142.452842775,6272394.77074903,25,Site,1176
768150.670535067,6272390.70281606,25,Site,1177
768158.88823789,6272386.63489355,25,Site,1178
767951.859691312,6272486.3699497,25,Site,1179
767960.086092827,6272482.33669232,25,Site,1180
767968.312504795,6272478.30344543,25,Site,1181
767976.538927216,6272474.27020904,25,Site,1182
767984.765360091,6272470.23698314,25,Site,1183
767992.991803419,6272466.20376774,25,Site,1184
768001.2182572,6272462.17056283,25,Site,1185
768009.444721434,6272458.13736841,25,Site,1186
768017.671196122,6272454.10418449,25,Site,1187
768025.897681262,6272450.07101106,25,Site,1188
768034.124176856,6272446.03784813,25,Site,1189
768042.350682903,6272442.00469569,25,Site,1190
768048.600340465,6272438.37554474,25,Site,1191
768056.810803507,6272434.27998487,25,Site,1192
768065.021277141,6272430.18443544,25,Site,1193
768073.231761366,6272426.08889647,25,Site,1194
768081.442256182,6272421.99336795,25,Site,1195
768089.652761589,6272417.89784988,25,Site,1196
768097.863277587,6272413.80234226,25,Site,1197
768106.073804177,6272409.70684509,25,Site,1198
768114.284341358,6272405.61135837,25,Site,1199
768122.49488913,6272401.5158821,25,Site,1200
768130.705447494,6272397.42041627,25,Site,1201
768138.916016448,6272393.3249609,25,Site,1202
768147.126595994,6272389.22951598,25,Site,1203
768155.33718613,6272385.13408151,25,Site,1204
767954.663196792,6272490.46697969,26,Site,1205
767962.882919487,6272486.40764893,26,Site,1206
767971.102652693,6272482.34832863,26,Site,1207
767979.32239641,6272478.28901882,26,Site,1208
767987.542150638,6272474.22971948,26,Site,1209
767995.761915377,6272470.17043061,26,Site,1210
768003.981690628,6272466.11115222,26,Site,1211
768012.201476389,6272462.05188431,26,Site,1212
768020.421272661,6272457.99262688,26,Site,1213
768028.641079445,6272453.93337991,26,Site,1214
768036.860896739,6272449.87414343,26,Site,1215
768045.080724545,6272445.81491742,26,Site,1216
768053.300562861,6272441.75570188,26,Site,1217
768061.520411688,6272437.69649682,26,Site,1218
768069.740271027,6272433.63730224,26,Site,1219
768077.960140876,6272429.57811814,26,Site,1220
768086.180021236,6272425.51894451,26,Site,1221
768094.399912108,6272421.45978135,26,Site,1222
768102.619813489,6272417.40062867,26,Site,1223
768110.839725382,6272413.34148647,26,Site,1224
768119.059647786,6272409.28235474,26,Site,1225
768127.279580701,6272405.22323349,26,Site,1226
768135.499524126,6272401.16412271,26,Site,1227
768143.719478063,6272397.10502242,26,Site,1228
768151.93944251,6272393.04593259,26,Site,1229
768160.159417468,6272388.98685325,26,Site,1230
767953.448826469,6272488.33609709,26,Site,1231
767961.666276558,6272484.26792332,26,Site,1232
767969.883737179,6272480.19976001,26,Site,1233
767978.10120833,6272476.13160717,26,Site,1234
767986.318690012,6272472.06346481,26,Site,1235
767994.536182225,6272467.99533291,26,Site,1236
768002.753684968,6272463.92721148,26,Site,1237
768010.971198241,6272459.85910052,26,Site,1238
768019.188722046,6272455.79100003,26,Site,1239
768027.406256381,6272451.72291001,26,Site,1240
768035.623801246,6272447.65483046,26,Site,1241
768043.841356642,6272443.58676138,26,Site,1242
768052.058922569,6272439.51870277,26,Site,1243
768060.276499026,6272435.45065463,26,Site,1244
768068.494086014,6272431.38261695,26,Site,1245
768076.711683532,6272427.31458975,26,Site,1246
768084.929291581,6272423.24657302,26,Site,1247
768093.14691016,6272419.17856675,26,Site,1248
768101.36453927,6272415.11057096,26,Site,1249
768109.58217891,6272411.04258563,26,Site,1250
768117.79982908,6272406.97461078,26,Site,1251
768126.017489781,6272402.90664639,26,Site,1252
768134.235161013,6272398.83869248,26,Site,1253
768142.452842775,6272394.77074903,26,Site,1254
768150.670535067,6272390.70281606,26,Site,1255
768158.88823789,6272386.63489355,26,Site,1256
767956.044933092,6272492.93080002,27,Site,1257
767964.261673094,6272488.85989018,27,Site,1258
767972.478423634,6272484.78899081,27,Site,1259
767980.69518471,6272480.71810191,27,Site,1260
767988.911956322,6272476.64722347,27,Site,1261
767997.128738472,6272472.5763555,27,Site,1262
768005.345531158,6272468.505498,27,Site,1263
768013.562334381,6272464.43465097,27,Site,1264
768021.77914814,6272460.36381441,27,Site,1265
768029.995972437,6272456.29298831,27,Site,1266
768038.212807269,6272452.22217268,27,Site,1267
768046.429652639,6272448.15136752,27,Site,1268
768054.646508545,6272444.08057282,27,Site,1269
768062.863374988,6272440.00978859,27,Site,1270
768071.080251967,6272435.93901483,27,Site,1271
768079.297139482,6272431.86825154,27,Site,1272
768087.514037535,6272427.79749871,27,Site,1273
768095.730946124,6272423.72675635,27,Site,1274
768103.947865249,6272419.65602447,27,Site,1275
768112.164794911,6272415.58530304,27,Site,1276
768120.381735109,6272411.51459209,27,Site,1277
768128.598685844,6272407.4438916,27,Site,1278
768136.815647116,6272403.37320158,27,Site,1279
768145.032618923,6272399.30252203,27,Site,1280
768153.249601268,6272395.23185295,27,Site,1281
768161.466594148,6272391.16119433,27,Site,1282
767954.663196792,6272490.46697969,27,Site,1283
767962.882919487,6272486.40764893,27,Site,1284
767971.102652693,6272482.34832863,27,Site,1285
767979.32239641,6272478.28901882,27,Site,1286
767987.542150638,6272474.22971948,27,Site,1287
767995.761915377,6272470.17043061,27,Site,1288
768003.981690628,6272466.11115222,27,Site,1289
768012.201476389,6272462.05188431,27,Site,1290
768020.421272661,6272457.99262688,27,Site,1291
768028.641079445,6272453.93337991,27,Site,1292
768036.860896739,6272449.87414343,27,Site,1293
768045.080724545,6272445.81491742,27,Site,1294
768053.300562861,6272441.75570188,27,Site,1295
768061.520411688,6272437.69649682,27,Site,1296
768069.740271027,6272433.63730224,27,Site,1297
768077.960140876,6272429.57811814,27,Site,1298
768086.180021236,6272425.51894451,27,Site,1299
768094.399912108,6272421.45978135,27,Site,1300
768102.619813489,6272417.40062867,27,Site,1301
768110.839725382,6272413.34148647,27,Site,1302
768119.059647786,6272409.28235474,27,Site,1303
768127.279580701,6272405.22323349,27,Site,1304
768135.499524126,6272401.16412271,27,Site,1305
768143.719478063,6272397.10502242,27,Site,1306
768151.93944251,6272393.04593259,27,Site,1307
768160.159417468,6272388.98685325,27,Site,1308
767957.791699634,6272494.53112628,28,Site,1309
767966.008407096,6272490.460096,28,Site,1310
767974.225125096,6272486.38907619,28,Site,1311
767982.441853633,6272482.31806684,28,Site,1312
767990.658592706,6272478.24706796,28,Site,1313
767998.875342317,6272474.17607954,28,Site,1314
768007.092102464,6272470.1051016,28,Site,1315
768015.308873149,6272466.03413412,28,Site,1316
768023.52565437,6272461.96317711,28,Site,1317
768031.742446129,6272457.89223056,28,Site,1318
768039.959248424,6272453.82129449,28,Site,1319
768048.176061256,6272449.75036888,28,Site,1320
768056.392884625,6272445.67945374,28,Site,1321
768064.609718531,6272441.60854906,28,Site,1322
768072.826562973,6272437.53765486,28,Site,1323
768081.043417953,6272433.46677112,28,Site,1324
768089.260283469,6272429.39589785,28,Site,1325
768097.477159522,6272425.32503504,28,Site,1326
768105.694046112,6272421.2541827,28,Site,1327
768113.910943239,6272417.18334084,28,Site,1328
768122.127850903,6272413.11250944,28,Site,1329
768130.344769103,6272409.0416885,28,Site,1330
768138.56169784,6272404.97087803,28,Site,1331
768146.778637114,6272400.90007803,28,Site,1332
768154.995586924,6272396.82928851,28,Site,1333
768163.212547271,6272392.75850944,28,Site,1334
767956.044933092,6272492.93080002,28,Site,1335
767964.261673094,6272488.85989018,28,Site,1336
767972.478423634,6272484.78899081,28,Site,1337
767980.69518471,6272480.71810191,28,Site,1338
767988.911956322,6272476.64722347,28,Site,1339
767997.128738472,6272472.5763555,28,Site,1340
768005.345531158,6272468.505498,28,Site,1341
768013.562334381,6272464.43465097,28,Site,1342
768021.77914814,6272460.36381441,28,Site,1343
768029.995972437,6272456.29298831,28,Site,1344
768038.212807269,6272452.22217268,28,Site,1345
768046.429652639,6272448.15136752,28,Site,1346
768054.646508545,6272444.08057282,28,Site,1347
768062.863374988,6272440.00978859,28,Site,1348
768071.080251967,6272435.93901483,28,Site,1349
768079.297139482,6272431.86825154,28,Site,1350
768087.514037535,6272427.79749871,28,Site,1351
768095.730946124,6272423.72675635,28,Site,1352
768103.947865249,6272419.65602447,28,Site,1353
768112.164794911,6272415.58530304,28,Site,1354
768120.381735109,6272411.51459209,28,Site,1355
768128.598685844,6272407.4438916,28,Site,1356
768136.815647116,6272403.37320158,28,Site,1357
768145.032618923,6272399.30252203,28,Site,1358
768153.249601268,6272395.23185295,28,Site,1359
768161.466594148,6272391.16119433,28,Site,1360
767959.178317545,6272496.83091018,29,Site,1361
767967.395055166,6272492.76000659,29,Site,1362
767975.611803325,6272488.68911347,29,Site,1363
767983.82856202,6272484.61823082,29,Site,1364
767992.045331252,6272480.54735864,29,Site,1365
768000.26211102,6272476.47649693,29,Site,1366
768008.478901325,6272472.40564568,29,Site,1367
768016.695702167,6272468.3348049,29,Site,1368
768024.912513546,6272464.26397458,29,Site,1369
768033.129335461,6272460.19315474,29,Site,1370
768041.346167913,6272456.12234536,29,Site,1371
768049.563010901,6272452.05154645,29,Site,1372
768057.779864426,6272447.98075801,29,Site,1373
768065.996728487,6272443.90998003,29,Site,1374
768074.213603085,6272439.83921252,29,Site,1375
768082.43048822,6272435.76845548,29,Site,1376
768090.647383891,6272431.69770891,29,Site,1377
768098.864290099,6272427.6269728,29,Site,1378
768107.081206843,6272423.55624717,29,Site,1379
768115.298134124,6272419.485532,29,Site,1380
768123.515071941,6272415.41482729,29,Site,1381
768131.732020295,6272411.34413306,29,Site,1382
768139.948979185,6272407.27344929,29,Site,1383
768148.165948612,6272403.20277599,29,Site,1384
768156.382928575,6272399.13211316,29,Site,1385
768164.599919075,6272395.0614608,29,Site,1386
767957.791699634,6272494.53112628,29,Site,1387
767966.008407096,6272490.460096,29,Site,1388
767974.225125096,6272486.38907619,29,Site,1389
767982.441853633,6272482.31806684,29,Site,1390
767990.658592706,6272478.24706796,29,Site,1391
767998.875342317,6272474.17607954,29,Site,1392
768007.092102464,6272470.1051016,29,Site,1393
768015.308873149,6272466.03413412,29,Site,1394
768023.52565437,6272461.96317711,29,Site,1395
768031.742446129,6272457.89223056,29,Site,1396
768039.959248424,6272453.82129449,29,Site,1397
768048.176061256,6272449.75036888,29,Site,1398
768056.392884625,6272445.67945374,29,Site,1399
768064.609718531,6272441.60854906,29,Site,1400
768072.826562973,6272437.53765486,29,Site,1401
768081.043417953,6272433.46677112,29,Site,1402
768089.260283469,6272429.39589785,29,Site,1403
768097.477159522,6272425.32503504,29,Site,1404
768105.694046112,6272421.2541827,29,Site,1405
768113.910943239,6272417.18334084,29,Site,1406
768122.127850903,6272413.11250944,29,Site,1407
768130.344769103,6272409.0416885,29,Site,1408
768138.56169784,6272404.97087803,29,Site,1409
768146.778637114,6272400.90007803,29,Site,1410
768154.995586924,6272396.82928851,29,Site,1411
768163.212547271,6272392.75850944,29,Site,1412
767960.921403673,6272498.7829659,30,Site,1413
767969.138171975,6272494.71218887,30,Site,1414
767977.354950813,6272490.64142231,30,Site,1415
767985.571740188,6272486.57066621,30,Site,1416
767993.788540099,6272482.49992058,30,Site,1417
768002.005350547,6272478.42918542,30,Site,1418
768010.222171531,6272474.35846073,30,Site,1419
768018.439003051,6272470.2877465,30,Site,1420
768026.655845108,6272466.21704275,30,Site,1421
768034.872697701,6272462.14634946,30,Site,1422
768043.08956083,6272458.07566663,30,Site,1423
768051.306434496,6272454.00499428,30,Site,1424
768059.523318698,6272449.93433239,30,Site,1425
768067.740213436,6272445.86368097,30,Site,1426
768075.957118711,6272441.79304002,30,Site,1427
768084.174034522,6272437.72240953,30,Site,1428
768092.390960869,6272433.65178952,30,Site,1429
768100.607897753,6272429.58117997,30,Site,1430
768108.824845172,6272425.51058089,30,Site,1431
768117.041803128,6272421.43999227,30,Site,1432
768125.25877162,6272417.36941413,30,Site,1433
768133.475750649,6272413.29884645,30,Site,1434
768141.692740213,6272409.22828924,30,Site,1435
768149.909740314,6272405.15774249,30,Site,1436
768158.126750951,6272401.08720622,30,Site,1437
768166.343772124,6272397.01668041,30,Site,1438
767959.178317545,6272496.83091018,30,Site,1439
767967.395055166,6272492.76000659,30,Site,1440
767975.611803325,6272488.68911347,30,Site,1441
767983.82856202,6272484.61823082,30,Site,1442
767992.045331252,6272480.54735864,30,Site,1443
768000.26211102,6272476.47649693,30,Site,1444
768008.478901325,6272472.40564568,30,Site,1445
768016.695702167,6272468.3348049,30,Site,1446
768024.912513546,6272464.26397458,30,Site,1447
768033.129335461,6272460.19315474,30,Site,1448
768041.346167913,6272456.12234536,30,Site,1449
768049.563010901,6272452.05154645,30,Site,1450
768057.779864426,6272447.98075801,30,Site,1451
768065.996728487,6272443.90998003,30,Site,1452
768074.213603085,6272439.83921252,30,Site,1453
768082.43048822,6272435.76845548,30,Site,1454
768090.647383891,6272431.69770891,30,Site,1455
768098.864290099,6272427.6269728,30,Site,1456
768107.081206843,6272423.55624717,30,Site,1457
768115.298134124,6272419.485532,30,Site,1458
768123.515071941,6272415.41482729,30,Site,1459
768131.732020295,6272411.34413306,30,Site,1460
768139.948979185,6272407.27344929,30,Site,1461
768148.165948612,6272403.20277599,30,Site,1462
768156.382928575,6272399.13211316,30,Site,1463
768164.599919075,6272395.0614608,30,Site,1464
767954.0912316,6272505.15340977,31,Site,1465
767962.305051513,6272501.07125319,31,Site,1466
767970.518881988,6272496.98910706,31,Site,1467
767978.732723024,6272492.90697139,31,Site,1468
767986.946574622,6272488.82484619,31,Site,1469
767995.160436781,6272484.74273144,31,Site,1470
768003.374309502,6272480.66062715,31,Site,1471
768011.588192785,6272476.57853332,31,Site,1472
768019.802086629,6272472.49644995,31,Site,1473
768028.015991034,6272468.41437704,31,Site,1474
768036.229906001,6272464.33231459,31,Site,1475
768044.44383153,6272460.25026259,31,Site,1476
768052.65776762,6272456.16822106,31,Site,1477
768060.871714271,6272452.08618999,31,Site,1478
768069.085671484,6272448.00416937,31,Site,1479
768077.299639259,6272443.92215922,31,Site,1480
768085.513617594,6272439.84015952,31,Site,1481
768093.727606491,6272435.75817029,31,Site,1482
768101.94160595,6272431.67619151,31,Site,1483
768110.155615969,6272427.5942232,31,Site,1484
768118.369636551,6272423.51226534,31,Site,1485
768126.583667693,6272419.43031794,31,Site,1486
768134.797709397,6272415.348381,31,Site,1487
768143.011761662,6272411.26645452,31,Site,1488
768151.225824489,6272407.18453851,31,Site,1489
768159.439897876,6272403.10263295,31,Site,1490
768167.653981825,6272399.02073785,31,Site,1491
767960.921403673,6272498.7829659,31,Site,1492
767969.138171975,6272494.71218887,31,Site,1493
767977.354950813,6272490.64142231,31,Site,1494
767985.571740188,6272486.57066621,31,Site,1495
767993.788540099,6272482.49992058,31,Site,1496
768002.005350547,6272478.42918542,31,Site,1497
768010.222171531,6272474.35846073,31,Site,1498
768018.439003051,6272470.2877465,31,Site,1499
768026.655845108,6272466.21704275,31,Site,1500
768034.872697701,6272462.14634946,31,Site,1501
768043.08956083,6272458.07566663,31,Site,1502
768051.306434496,6272454.00499428,31,Site,1503
768059.523318698,6272449.93433239,31,Site,1504
768067.740213436,6272445.86368097,31,Site,1505
768075.957118711,6272441.79304002,31,Site,1506
768084.174034522,6272437.72240953,31,Site,1507
768092.390960869,6272433.65178952,31,Site,1508
768100.607897753,6272429.58117997,31,Site,1509
768108.824845172,6272425.51058089,31,Site,1510
768117.041803128,6272421.43999227,31,Site,1511
768125.25877162,6272417.36941413,31,Site,1512
768133.475750649,6272413.29884645,31,Site,1513
768141.692740213,6272409.22828924,31,Site,1514
768149.909740314,6272405.15774249,31,Site,1515
768158.126750951,6272401.08720622,31,Site,1516
768166.343772124,6272397.01668041,31,Site,1517
767963.52131246,6272503.0264535,32,Site,1518
767971.737440596,6272498.95321171,32,Site,1519
767979.953579274,6272494.87998039,32,Site,1520
767988.169728493,6272490.80675954,32,Site,1521
767996.385888254,6272486.73354915,32,Site,1522
768004.602058558,6272482.66034923,32,Site,1523
768012.818239403,6272478.58715977,32,Site,1524
768021.03443079,6272474.51398078,32,Site,1525
768029.250632718,6272470.44081225,32,Site,1526
768037.466845189,6272466.36765419,32,Site,1527
768045.683068201,6272462.2945066,32,Site,1528
768053.899301756,6272458.22136947,32,Site,1529
768062.115545852,6272454.14824281,32,Site,1530
768070.331800489,6272450.07512661,32,Site,1531
768078.548065669,6272446.00202088,32,Site,1532
768086.76434139,6272441.92892562,32,Site,1533
768094.980627653,6272437.85584082,32,Site,1534
768103.196924457,6272433.78276649,32,Site,1535
768111.413231804,6272429.70970262,32,Site,1536
768119.629549692,6272425.63664922,32,Site,1537
768127.845878121,6272421.56360628,32,Site,1538
768136.062217093,6272417.49057381,32,Site,1539
768144.278566605,6272413.41755181,32,Site,1540
768152.49492666,6272409.34454027,32,Site,1541
768160.711297256,6272405.2715392,32,Site,1542
768168.927678394,6272401.1985486,32,Site,1543
767954.0912316,6272505.15340977,32,Site,1544
767962.305051513,6272501.07125319,32,Site,1545
767970.518881988,6272496.98910706,32,Site,1546
767978.732723024,6272492.90697139,32,Site,1547
767986.946574622,6272488.82484619,32,Site,1548
767995.160436781,6272484.74273144,32,Site,1549
768003.374309502,6272480.66062715,32,Site,1550
768011.588192785,6272476.57853332,32,Site,1551
768019.802086629,6272472.49644995,32,Site,1552
768028.015991034,6272468.41437704,32,Site,1553
768036.229906001,6272464.33231459,32,Site,1554
768044.44383153,6272460.25026259,32,Site,1555
768052.65776762,6272456.16822106,32,Site,1556
768060.871714271,6272452.08618999,32,Site,1557
768069.085671484,6272448.00416937,32,Site,1558
768077.299639259,6272443.92215922,32,Site,1559
768085.513617594,6272439.84015952,32,Site,1560
768093.727606491,6272435.75817029,32,Site,1561
768101.94160595,6272431.67619151,32,Site,1562
768110.155615969,6272427.5942232,32,Site,1563
768118.369636551,6272423.51226534,32,Site,1564
768126.583667693,6272419.43031794,32,Site,1565
768134.797709397,6272415.348381,32,Site,1566
768143.011761662,6272411.26645452,32,Site,1567
768151.225824489,6272407.18453851,32,Site,1568
768159.439897876,6272403.10263295,32,Site,1569
768167.653981825,6272399.02073785,32,Site,1570
767964.725936351,6272505.48556935,33,Site,1571
767972.938338871,6272501.39792449,33,Site,1572
767981.150751965,6272497.31029009,33,Site,1573
767989.363175632,6272493.22266614,33,Site,1574
767997.575609874,6272489.13505265,33,Site,1575
768005.788054689,6272485.04744962,33,Site,1576
768014.000510077,6272480.95985704,33,Site,1577
768022.21297604,6272476.87227491,33,Site,1578
768030.425452576,6272472.78470324,33,Site,1579
768038.637939685,6272468.69714202,33,Site,1580
768046.850437368,6272464.60959127,33,Site,1581
768055.062945625,6272460.52205096,33,Site,1582
768063.275464456,6272456.43452112,33,Site,1583
768071.48799386,6272452.34700172,33,Site,1584
768079.700533837,6272448.25949279,33,Site,1585
768087.913084388,6272444.17199431,33,Site,1586
768096.125645513,6272440.08450628,33,Site,1587
768104.338217211,6272435.99702871,33,Site,1588
768112.550799483,6272431.90956159,33,Site,1589
768120.763392328,6272427.82210494,33,Site,1590
768128.975995747,6272423.73465873,33,Site,1591
768137.188609739,6272419.64722299,33,Site,1592
768145.401234304,6272415.55979769,33,Site,1593
768153.613869443,6272411.47238286,33,Site,1594
768161.826515156,6272407.38497848,33,Site,1595
768170.039171442,6272403.29758455,33,Site,1596
767963.52131246,6272503.0264535,33,Site,1597
767971.737440596,6272498.95321171,33,Site,1598
767979.953579274,6272494.87998039,33,Site,1599
767988.169728493,6272490.80675954,33,Site,1600
767996.385888254,6272486.73354915,33,Site,1601
768004.602058558,6272482.66034923,33,Site,1602
768012.818239403,6272478.58715977,33,Site,1603
768021.03443079,6272474.51398078,33,Site,1604
768029.250632718,6272470.44081225,33,Site,1605
768037.466845189,6272466.36765419,33,Site,1606
768045.683068201,6272462.2945066,33,Site,1607
768053.899301756,6272458.22136947,33,Site,1608
768062.115545852,6272454.14824281,33,Site,1609
768070.331800489,6272450.07512661,33,Site,1610
768078.548065669,6272446.00202088,33,Site,1611
768086.76434139,6272441.92892562,33,Site,1612
768094.980627653,6272437.85584082,33,Site,1613
768103.196924457,6272433.78276649,33,Site,1614
768111.413231804,6272429.70970262,33,Site,1615
768119.629549692,6272425.63664922,33,Site,1616
768127.845878121,6272421.56360628,33,Site,1617
768136.062217093,6272417.49057381,33,Site,1618
768144.278566605,6272413.41755181,33,Site,1619
768152.49492666,6272409.34454027,33,Site,1620
768160.711297256,6272405.2715392,33,Site,1621
768168.927678394,6272401.1985486,33,Site,1622
767965.772197927,6272507.28057496,34,Site,1623
767973.991392494,6272503.21925931,34,Site,1624
767982.210597576,6272499.15795413,34,Site,1625
767990.429813174,6272495.09665942,34,Site,1626
767998.649039288,6272491.03537519,34,Site,1627
768006.868275917,6272486.97410143,34,Site,1628
768015.087523062,6272482.91283815,34,Site,1629
768023.306780722,6272478.85158534,34,Site,1630
768031.526048897,6272474.79034301,34,Site,1631
768039.745327588,6272470.72911115,34,Site,1632
768047.964616794,6272466.66788976,34,Site,1633
768056.183916516,6272462.60667885,34,Site,1634
768064.403226753,6272458.54547841,34,Site,1635
768072.622547506,6272454.48428845,34,Site,1636
768080.841878774,6272450.42310897,34,Site,1637
768089.061220557,6272446.36193995,34,Site,1638
768097.280572855,6272442.30078141,34,Site,1639
768105.499935669,6272438.23963335,34,Site,1640
768113.719308999,6272434.17849576,34,Site,1641
768121.938692843,6272430.11736864,34,Site,1642
768130.158087203,6272426.056252,34,Site,1643
768138.377492078,6272421.99514583,34,Site,1644
768146.596907468,6272417.93405014,34,Site,1645
768154.816333374,6272413.87296493,34,Site,1646
768163.035769794,6272409.81189018,34,Site,1647
768171.25521673,6272405.75082591,34,Site,1648
767964.725936351,6272505.48556935,34,Site,1649
767972.938338871,6272501.39792449,34,Site,1650
767981.150751965,6272497.31029009,34,Site,1651
767989.363175632,6272493.22266614,34,Site,1652
767997.575609874,6272489.13505265,34,Site,1653
768005.788054689,6272485.04744962,34,Site,1654
768014.000510077,6272480.95985704,34,Site,1655
768022.21297604,6272476.87227491,34,Site,1656
768030.425452576,6272472.78470324,34,Site,1657
768038.637939685,6272468.69714202,34,Site,1658
768046.850437368,6272464.60959127,34,Site,1659
768055.062945625,6272460.52205096,34,Site,1660
768063.275464456,6272456.43452112,34,Site,1661
768071.48799386,6272452.34700172,34,Site,1662
768079.700533837,6272448.25949279,34,Site,1663
768087.913084388,6272444.17199431,34,Site,1664
768096.125645513,6272440.08450628,34,Site,1665
768104.338217211,6272435.99702871,34,Site,1666
768112.550799483,6272431.90956159,34,Site,1667
768120.763392328,6272427.82210494,34,Site,1668
768128.975995747,6272423.73465873,34,Site,1669
768137.188609739,6272419.64722299,34,Site,1670
768145.401234304,6272415.55979769,34,Site,1671
768153.613869443,6272411.47238286,34,Site,1672
768161.826515156,6272407.38497848,34,Site,1673
768170.039171442,6272403.29758455,34,Site,1674
767967.154786252,6272509.7477337,35,Site,1675
767975.371858145,6272505.67818139,35,Site,1676
767983.588940572,6272501.60863954,35,Site,1677
767991.806033532,6272497.53910815,35,Site,1678
768000.023137026,6272493.46958724,35,Site,1679
768008.240251054,6272489.4000768,35,Site,1680
768016.457375616,6272485.33057682,35,Site,1681
768024.674510711,6272481.26108731,35,Site,1682
768032.89165634,6272477.19160827,35,Site,1683
768041.108812502,6272473.1221397,35,Site,1684
768049.325979199,6272469.0526816,35,Site,1685
768057.543156428,6272464.98323396,35,Site,1686
768065.760344192,6272460.91379679,35,Site,1687
768073.977542489,6272456.8443701,35,Site,1688
768082.194751319,6272452.77495387,35,Site,1689
768090.411970684,6272448.70554811,35,Site,1690
768098.629200581,6272444.63615282,35,Site,1691
768106.846441013,6272440.56676799,35,Site,1692
768115.063691978,6272436.49739364,35,Site,1693
768123.280953476,6272432.42802975,35,Site,1694
768131.498225508,6272428.35867633,35,Site,1695
768139.715508073,6272424.28933338,35,Site,1696
768147.932801172,6272420.2200009,35,Site,1697
768156.150104804,6272416.15067889,35,Site,1698
768164.36741897,6272412.08136735,35,Site,1699
768172.584743669,6272408.01206627,35,Site,1700
768180.802078902,6272403.94277567,35,Site,1701
767965.772197927,6272507.28057496,35,Site,1702
767973.991392494,6272503.21925931,35,Site,1703
767982.210597576,6272499.15795413,35,Site,1704
767990.429813174,6272495.09665942,35,Site,1705
767998.649039288,6272491.03537519,35,Site,1706
768006.868275917,6272486.97410143,35,Site,1707
768015.087523062,6272482.91283815,35,Site,1708
768023.306780722,6272478.85158534,35,Site,1709
768031.526048897,6272474.79034301,35,Site,1710
768039.745327588,6272470.72911115,35,Site,1711
768047.964616794,6272466.66788976,35,Site,1712
768056.183916516,6272462.60667885,35,Site,1713
768064.403226753,6272458.54547841,35,Site,1714
768072.622547506,6272454.48428845,35,Site,1715
768080.841878774,6272450.42310897,35,Site,1716
768089.061220557,6272446.36193995,35,Site,1717
768097.280572855,6272442.30078141,35,Site,1718
768105.499935669,6272438.23963335,35,Site,1719
768113.719308999,6272434.17849576,35,Site,1720
768121.938692843,6272430.11736864,35,Site,1721
768130.158087203,6272426.056252,35,Site,1722
768138.377492078,6272421.99514583,35,Site,1723
768146.596907468,6272417.93405014,35,Site,1724
768154.816333374,6272413.87296493,35,Site,1725
768163.035769794,6272409.81189018,35,Site,1726
768171.25521673,6272405.75082591,35,Site,1727
767968.019050015,6272511.70205901,36,Site,1728
767976.23915175,6272507.64429312,36,Site,1729
767984.459263992,6272503.58653771,36,Site,1730
767992.679386741,6272499.52879278,36,Site,1731
768000.899519999,6272495.47105832,36,Site,1732
768009.119663764,6272491.41333434,36,Site,1733
768017.339818036,6272487.35562084,36,Site,1734
768025.559982816,6272483.29791782,36,Site,1735
768033.780158104,6272479.24022527,36,Site,1736
768042.000343899,6272475.18254319,36,Site,1737
768050.220540202,6272471.1248716,36,Site,1738
768058.440747012,6272467.06721048,36,Site,1739
768066.66096433,6272463.00955984,36,Site,1740
