X,Y,Rang,Type,ID
768514.31040966,6271812.83964546,37,Site,1259
768516.873833563,6271817.13253003,37,Site,1260
768519.437257465,6271821.42541459,37,Site,1261
768522.000681368,6271825.71829916,37,Site,1262
768524.56410527,6271830.01118372,37,Site,1263
768492.799271949,6271767.50525038,38,Site,1264
768495.362091321,6271771.79849587,38,Site,1265
768497.924910693,6271776.09174136,38,Site,1266
768500.487730065,6271780.38498686,38,Site,1267
768503.050549437,6271784.67823235,38,Site,1268
768505.613368809,6271788.97147784,38,Site,1269
768508.176188181,6271793.26472334,38,Site,1270
768510.739007553,6271797.55796883,38,Site,1271
768513.301826924,6271801.85121433,38,Site,1272
768515.864646296,6271806.14445982,38,Site,1273
768518.427465668,6271810.43770531,38,Site,1274
768520.99028504,6271814.73095081,38,Site,1275
768523.553104412,6271819.0241963,38,Site,1276
768526.115923784,6271823.31744179,38,Site,1277
768528.678743156,6271827.61068729,38,Site,1278
768490.85459289,6271768.77658367,38,Site,1279
768493.405060819,6271773.0771782,38,Site,1280
768495.955528748,6271777.37777274,38,Site,1281
768498.505996678,6271781.67836727,38,Site,1282
768501.056464607,6271785.9789618,38,Site,1283
768503.606932537,6271790.27955634,38,Site,1284
768506.157400466,6271794.58015087,38,Site,1285
768508.707868396,6271798.88074541,38,Site,1286
768511.258336325,6271803.18133994,38,Site,1287
768513.808804255,6271807.48193447,38,Site,1288
768516.359272184,6271811.78252901,38,Site,1289
768518.909740114,6271816.08312354,38,Site,1290
768521.460208043,6271820.38371807,38,Site,1291
768524.010675973,6271824.68431261,38,Site,1292
768526.561143902,6271828.98490714,38,Site,1293
768497.384926141,6271770.52552212,39,Site,1294
768499.94595354,6271774.81983681,39,Site,1295
768502.506980939,6271779.1141515,39,Site,1296
768505.068008338,6271783.40846619,39,Site,1297
768507.629035737,6271787.70278088,39,Site,1298
768510.190063136,6271791.99709557,39,Site,1299
768512.751090535,6271796.29141026,39,Site,1300
768515.312117934,6271800.58572495,39,Site,1301
768517.873145333,6271804.88003964,39,Site,1302
768520.434172732,6271809.17435433,39,Site,1303
768522.995200131,6271813.46866902,39,Site,1304
768525.55622753,6271817.76298371,39,Site,1305
768528.117254929,6271822.0572984,39,Site,1306
768530.678282328,6271826.3516131,39,Site,1307
768492.799271949,6271767.50525038,39,Site,1308
768495.362091321,6271771.79849587,39,Site,1309
768497.924910693,6271776.09174136,39,Site,1310
768500.487730065,6271780.38498686,39,Site,1311
768503.050549437,6271784.67823235,39,Site,1312
768505.613368809,6271788.97147784,39,Site,1313
768508.176188181,6271793.26472334,39,Site,1314
768510.739007553,6271797.55796883,39,Site,1315
768513.301826924,6271801.85121433,39,Site,1316
768515.864646296,6271806.14445982,39,Site,1317
768518.427465668,6271810.43770531,39,Site,1318
768520.99028504,6271814.73095081,39,Site,1319
768523.553104412,6271819.0241963,39,Site,1320
768526.115923784,6271823.31744179,39,Site,1321
768528.678743156,6271827.61068729,39,Site,1322
768499.986998224,6271769.49301389,40,Site,1323
768502.546412236,6271773.78829036,40,Site,1324
768505.105826247,6271778.08356682,40,Site,1325
768507.665240259,6271782.37884329,40,Site,1326
768510.224654271,6271786.67411975,40,Site,1327
768512.784068282,6271790.96939622,40,Site,1328
768515.343482294,6271795.26467268,40,Site,1329
768517.902896306,6271799.55994915,40,Site,1330
768520.462310317,6271803.85522562,40,Site,1331
768523.021724329,6271808.15050208,40,Site,1332
768525.581138341,6271812.44577855,40,Site,1333
768528.140552352,6271816.74105501,40,Site,1334
768530.699966364,6271821.03633148,40,Site,1335
768533.259380376,6271825.33160794,40,Site,1336
768497.384926141,6271770.52552212,40,Site,1337
768499.94595354,6271774.81983681,40,Site,1338
768502.506980939,6271779.1141515,40,Site,1339
768505.068008338,6271783.40846619,40,Site,1340
768507.629035737,6271787.70278088,40,Site,1341
768510.190063136,6271791.99709557,40,Site,1342
768512.751090535,6271796.29141026,40,Site,1343
768515.312117934,6271800.58572495,40,Site,1344
768517.873145333,6271804.88003964,40,Site,1345
768520.434172732,6271809.17435433,40,Site,1346
768522.995200131,6271813.46866902,40,Site,1347
768525.55622753,6271817.76298371,40,Site,1348
768528.117254929,6271822.0572984,40,Site,1349
768530.678282328,6271826.3516131,40,Site,1350
768504.530215371,6271772.4940339,41,Site,1351
768507.100779282,6271776.78264687,41,Site,1352
768509.671343193,6271781.07125983,41,Site,1353
768512.241907103,6271785.3598728,41,Site,1354
768514.812471014,6271789.64848577,41,Site,1355
768517.383034924,6271793.93709873,41,Site,1356
768519.953598835,6271798.2257117,41,Site,1357
768522.524162745,6271802.51432467,41,Site,1358
768525.094726656,6271806.80293764,41,Site,1359
768527.665290567,6271811.0915506,41,Site,1360
768530.235854477,6271815.38016357,41,Site,1361
768532.806418388,6271819.66877654,41,Site,1362
768535.376982298,6271823.9573895,41,Site,1363
768499.986998224,6271769.49301389,41,Site,1364
768502.546412236,6271773.78829036,41,Site,1365
768505.105826247,6271778.08356682,41,Site,1366
768507.665240259,6271782.37884329,41,Site,1367
768510.224654271,6271786.67411975,41,Site,1368
768512.784068282,6271790.96939622,41,Site,1369
768515.343482294,6271795.26467268,41,Site,1370
768517.902896306,6271799.55994915,41,Site,1371
768520.462310317,6271803.85522562,41,Site,1372
768523.021724329,6271808.15050208,41,Site,1373
768525.581138341,6271812.44577855,41,Site,1374
768528.140552352,6271816.74105501,41,Site,1375
768530.699966364,6271821.03633148,41,Site,1376
768533.259380376,6271825.33160794,41,Site,1377
768506.767998981,6271771.43988251,42,Site,1378
768509.318396974,6271775.74051851,42,Site,1379
768511.868794968,6271780.04115452,42,Site,1380
768514.419192962,6271784.34179053,42,Site,1381
768516.969590956,6271788.64242654,42,Site,1382
768519.51998895,6271792.94306255,42,Site,1383
768522.070386943,6271797.24369856,42,Site,1384
768524.620784937,6271801.54433456,42,Site,1385
768527.171182931,6271805.84497057,42,Site,1386
768529.721580925,6271810.14560658,42,Site,1387
768532.271978918,6271814.44624259,42,Site,1388
768534.822376912,6271818.7468786,42,Site,1389
768537.372774906,6271823.0475146,42,Site,1390
768504.530215371,6271772.4940339,42,Site,1391
768507.100779282,6271776.78264687,42,Site,1392
768509.671343193,6271781.07125983,42,Site,1393
768512.241907103,6271785.3598728,42,Site,1394
768514.812471014,6271789.64848577,42,Site,1395
768517.383034924,6271793.93709873,42,Site,1396
768519.953598835,6271798.2257117,42,Site,1397
768522.524162745,6271802.51432467,42,Site,1398
768525.094726656,6271806.80293764,42,Site,1399
768527.665290567,6271811.0915506,42,Site,1400
768530.235854477,6271815.38016357,42,Site,1401
768532.806418388,6271819.66877654,42,Site,1402
768535.376982298,6271823.9573895,42,Site,1403
768511.458004185,6271774.42390738,43,Site,1404
768514.017021078,6271778.71942045,43,Site,1405
768516.57603797,6271783.01493352,43,Site,1406
768519.135054863,6271787.3104466,43,Site,1407
768521.694071755,6271791.60595967,43,Site,1408
768524.253088648,6271795.90147274,43,Site,1409
768526.81210554,6271800.19698581,43,Site,1410
768529.371122433,6271804.49249888,43,Site,1411
768531.930139325,6271808.78801195,43,Site,1412
768534.489156218,6271813.08352502,43,Site,1413
768537.04817311,6271817.37903809,43,Site,1414
768539.607190003,6271821.67455116,43,Site,1415
768506.767998981,6271771.43988251,43,Site,1416
768509.318396974,6271775.74051851,43,Site,1417
768511.868794968,6271780.04115452,43,Site,1418
768514.419192962,6271784.34179053,43,Site,1419
768516.969590956,6271788.64242654,43,Site,1420
768519.51998895,6271792.94306255,43,Site,1421
768522.070386943,6271797.24369856,43,Site,1422
768524.620784937,6271801.54433456,43,Site,1423
768527.171182931,6271805.84497057,43,Site,1424
768529.721580925,6271810.14560658,43,Site,1425
768532.271978918,6271814.44624259,43,Site,1426
768534.822376912,6271818.7468786,43,Site,1427
768537.372774906,6271823.0475146,43,Site,1428
768513.666072315,6271773.06665095,44,Site,1429
768516.227484474,6271777.36073615,44,Site,1430
768518.788896633,6271781.65482136,44,Site,1431
768521.350308792,6271785.94890657,44,Site,1432
768523.911720951,6271790.24299177,44,Site,1433
768526.473133111,6271794.53707698,44,Site,1434
768529.03454527,6271798.83116218,44,Site,1435
768531.595957429,6271803.12524739,44,Site,1436
768534.157369588,6271807.41933259,44,Site,1437
768536.718781747,6271811.7134178,44,Site,1438
768539.280193906,6271816.007503,44,Site,1439
768541.841606066,6271820.30158821,44,Site,1440
768511.458004185,6271774.42390738,44,Site,1441
768514.017021078,6271778.71942045,44,Site,1442
768516.57603797,6271783.01493352,44,Site,1443
768519.135054863,6271787.3104466,44,Site,1444
768521.694071755,6271791.60595967,44,Site,1445
768524.253088648,6271795.90147274,44,Site,1446
768526.81210554,6271800.19698581,44,Site,1447
768529.371122433,6271804.49249888,44,Site,1448
768531.930139325,6271808.78801195,44,Site,1449
768534.489156218,6271813.08352502,44,Site,1450
768537.04817311,6271817.37903809,44,Site,1451
768539.607190003,6271821.67455116,44,Site,1452
768515.983820777,6271771.45796182,45,Site,1453
768518.527151736,6271775.76278094,45,Site,1454
768521.070482695,6271780.06760006,45,Site,1455
768523.613813653,6271784.37241917,45,Site,1456
768526.157144612,6271788.67723829,45,Site,1457
768528.700475571,6271792.98205741,45,Site,1458
768531.24380653,6271797.28687653,45,Site,1459
768533.787137489,6271801.59169564,45,Site,1460
768536.330468448,6271805.89651476,45,Site,1461
768538.873799407,6271810.20133388,45,Site,1462
768541.417130366,6271814.506153,45,Site,1463
768543.960461325,6271818.81097211,45,Site,1464
768513.666072315,6271773.06665095,45,Site,1465
768516.227484474,6271777.36073615,45,Site,1466
768518.788896633,6271781.65482136,45,Site,1467
768521.350308792,6271785.94890657,45,Site,1468
768523.911720951,6271790.24299177,45,Site,1469
768526.473133111,6271794.53707698,45,Site,1470
768529.03454527,6271798.83116218,45,Site,1471
768531.595957429,6271803.12524739,45,Site,1472
768534.157369588,6271807.41933259,45,Site,1473
768536.718781747,6271811.7134178,45,Site,1474
768539.280193906,6271816.007503,45,Site,1475
768541.841606066,6271820.30158821,45,Site,1476
768518.091124702,6271770.66813747,46,Site,1477
768520.634824141,6271774.97273886,46,Site,1478
768523.178523581,6271779.27734026,46,Site,1479
768525.72222302,6271783.58194165,46,Site,1480
768528.265922459,6271787.88654305,46,Site,1481
768530.809621899,6271792.19114444,46,Site,1482
768533.353321338,6271796.49574583,46,Site,1483
768535.897020778,6271800.80034723,46,Site,1484
768538.440720217,6271805.10494862,46,Site,1485
768540.984419657,6271809.40955002,46,Site,1486
768543.528119096,6271813.71415141,46,Site,1487
768546.071818535,6271818.0187528,46,Site,1488
768515.983820777,6271771.45796182,46,Site,1489
768518.527151736,6271775.76278094,46,Site,1490
768521.070482695,6271780.06760006,46,Site,1491
768523.613813653,6271784.37241917,46,Site,1492
768526.157144612,6271788.67723829,46,Site,1493
768528.700475571,6271792.98205741,46,Site,1494
768531.24380653,6271797.28687653,46,Site,1495
768533.787137489,6271801.59169564,46,Site,1496
768536.330468448,6271805.89651476,46,Site,1497
768538.873799407,6271810.20133388,46,Site,1498
768541.417130366,6271814.506153,46,Site,1499
768543.960461325,6271818.81097211,46,Site,1500
768522.379011845,6271772.98499922,47,Site,1501
768524.937440829,6271777.28086248,47,Site,1502
768527.495869814,6271781.57672574,47,Site,1503
768530.054298798,6271785.872589,47,Site,1504
768532.612727783,6271790.16845225,47,Site,1505
768535.171156767,6271794.46431551,47,Site,1506
768537.729585752,6271798.76017877,47,Site,1507
768540.288014736,6271803.05604203,47,Site,1508
768542.846443721,6271807.35190529,47,Site,1509
768545.404872705,6271811.64776854,47,Site,1510
768547.963301689,6271815.9436318,47,Site,1511
768518.091124702,6271770.66813747,47,Site,1512
768520.634824141,6271774.97273886,47,Site,1513
768523.178523581,6271779.27734026,47,Site,1514
768525.72222302,6271783.58194165,47,Site,1515
768528.265922459,6271787.88654305,47,Site,1516
768530.809621899,6271792.19114444,47,Site,1517
768533.353321338,6271796.49574583,47,Site,1518
768535.897020778,6271800.80034723,47,Site,1519
768538.440720217,6271805.10494862,47,Site,1520
768540.984419657,6271809.40955002,47,Site,1521
768543.528119096,6271813.71415141,47,Site,1522
768546.071818535,6271818.0187528,47,Site,1523
768524.895782599,6271771.97778206,48,Site,1524
768527.437157694,6271776.28375612,48,Site,1525
768529.97853279,6271780.58973018,48,Site,1526
768532.519907886,6271784.89570425,48,Site,1527
768535.061282981,6271789.20167831,48,Site,1528
768537.602658077,6271793.50765237,48,Site,1529
768540.144033173,6271797.81362643,48,Site,1530
768542.685408268,6271802.11960049,48,Site,1531
768545.226783364,6271806.42557456,48,Site,1532
768547.76815846,6271810.73154862,48,Site,1533
768550.309533555,6271815.03752268,48,Site,1534
768522.379011845,6271772.98499922,48,Site,1535
768524.937440829,6271777.28086248,48,Site,1536
768527.495869814,6271781.57672574,48,Site,1537
768530.054298798,6271785.872589,48,Site,1538
768532.612727783,6271790.16845225,48,Site,1539
768535.171156767,6271794.46431551,48,Site,1540
768537.729585752,6271798.76017877,48,Site,1541
768540.288014736,6271803.05604203,48,Site,1542
768542.846443721,6271807.35190529,48,Site,1543
768545.404872705,6271811.64776854,48,Site,1544
768547.963301689,6271815.9436318,48,Site,1545
768529.643595631,6271775.08858288,49,Site,1546
768532.174823082,6271779.40052996,49,Site,1547
768534.706050532,6271783.71247703,49,Site,1548
768537.237277983,6271788.02442411,49,Site,1549
768539.768505434,6271792.33637119,49,Site,1550
768542.299732884,6271796.64831826,49,Site,1551
768544.830960335,6271800.96026534,49,Site,1552
768547.362187786,6271805.27221242,49,Site,1553
768549.893415236,6271809.58415949,49,Site,1554
768552.424642687,6271813.89610657,49,Site,1555
768524.895782599,6271771.97778206,49,Site,1556
768527.437157694,6271776.28375612,49,Site,1557
768529.97853279,6271780.58973018,49,Site,1558
768532.519907886,6271784.89570425,49,Site,1559
768535.061282981,6271789.20167831,49,Site,1560
768537.602658077,6271793.50765237,49,Site,1561
768540.144033173,6271797.81362643,49,Site,1562
768542.685408268,6271802.11960049,49,Site,1563
768545.226783364,6271806.42557456,49,Site,1564
768547.76815846,6271810.73154862,49,Site,1565
768550.309533555,6271815.03752268,49,Site,1566
768533.082665863,6271776.07198046,50,Site,1567
768535.621755784,6271780.37930241,50,Site,1568
768538.160845704,6271784.68662435,50,Site,1569
768540.699935624,6271788.9939463,50,Site,1570
768543.239025544,6271793.30126825,50,Site,1571
768545.778115464,6271797.6085902,50,Site,1572
768548.317205384,6271801.91591215,50,Site,1573
768550.856295304,6271806.2232341,50,Site,1574
768553.395385224,6271810.53055605,50,Site,1575
768529.643595631,6271775.08858288,50,Site,1576
768532.174823082,6271779.40052996,50,Site,1577
768534.706050532,6271783.71247703,50,Site,1578
768537.237277983,6271788.02442411,50,Site,1579
768539.768505434,6271792.33637119,50,Site,1580
768542.299732884,6271796.64831826,50,Site,1581
768544.830960335,6271800.96026534,50,Site,1582
768547.362187786,6271805.27221242,50,Site,1583
768549.893415236,6271809.58415949,50,Site,1584
768552.424642687,6271813.89610657,50,Site,1585
768402.7720623,6271797.50636525,1,border_left,1586
768404.424891394,6271795.89429147,2,border_left,1587
768406.659286841,6271794.52127591,3,border_left,1588
768408.889941239,6271793.49746036,4,border_left,1589
768411.356715237,6271792.2433493,5,border_left,1590
768413.704183276,6271791.22078686,6,border_left,1591
768416.051652075,6271790.19822512,7,border_left,1592
768418.509696178,6271789.75891558,8,border_left,1593
768420.627284709,6271788.38465161,9,border_left,1594
768422.857943532,6271787.36083992,10,border_left,1595
768425.43529666,6271786.68998493,11,border_left,1596
768427.665956861,6271785.66617464,12,border_left,1597
768430.128994457,6271784.76126924,13,border_left,1598
768432.014210492,6271783.26810362,14,border_left,1599
768434.476001838,6271782.4795996,15,border_left,1600
768437.17765758,6271781.11160065,16,border_left,1601
768439.287765685,6271780.43574147,17,border_left,1602
768441.407857697,6271778.8286821,18,border_left,1603
768443.807501861,6271778.38875529,19,border_left,1604
768446.154980296,6271777.36620247,20,border_left,1605
768448.26758673,6271776.45754554,21,border_left,1606
768451.083564182,6271775.32360396,22,border_left,1607
768453.309239949,6271774.76540149,23,border_left,1608
768455.426841033,6271773.39114572,24,border_left,1609
768457.775571432,6271772.25219611,25,border_left,1610
768459.773865337,6271771.10948909,26,border_left,1611
768462.235664898,6271770.32099419,27,border_left,1612
768464.588142725,6271768.83284565,28,border_left,1613
768466.699506267,6271768.04059386,29,border_left,1614
768468.47166861,6271766.19698116,30,border_left,1615
768471.164599323,6271765.64379547,31,border_left,1616
768473.970597495,6271765.44106487,32,border_left,1617
768476.894656992,6271765.12318814,33,border_left,1618
768479.356461039,6271764.33469906,34,border_left,1619
768481.702701784,6271763.42855735,35,border_left,1620
768485.315150861,6271764.28220677,36,border_left,1621
768488.69397388,6271765.1333517,37,border_left,1622
768491.610541241,6271765.51388383,38,border_left,1623
768494.414042419,6271765.54396291,39,border_left,1624
768498.143301207,6271766.39887267,40,border_left,1625
768501.175430977,6271766.89706282,41,border_left,1626
768504.439936238,6271767.5141617,42,border_left,1627
768507.36024905,6271767.54549998,43,border_left,1628
768510.741565916,6271768.16385559,44,border_left,1629
768514.127879175,6271768.31661175,45,border_left,1630
768517.271822096,6271769.28166426,46,border_left,1631
768520.1921341,6271769.3130084,47,border_left,1632
768524.03445154,6271770.51838742,48,border_left,1633
768528.217208743,6271772.65873219,49,border_left,1634
768531.710335088,6271773.74395323,50,border_left,1635
768449.370237815,6271875.18728785,1,border_right,1636
768451.487804963,6271873.81305261,2,border_right,1637
768453.720935463,6271872.55646876,3,border_right,1638
768456.069629262,6271871.41753648,4,border_right,1639
768458.071636716,6271869.92565152,5,border_right,1640
768460.303521612,6271868.78546766,6,border_right,1641
768462.532910677,6271867.87808137,7,border_right,1642
768464.416861709,6271866.50134333,8,border_right,1643
768466.769304857,6271865.01321824,9,border_right,1644
768468.650760797,6271863.86927796,10,border_right,1645
768471.113774322,6271862.96439965,11,border_right,1646
768473.000225685,6271861.35486583,12,border_right,1647
768475.11405692,6271860.32983128,13,border_right,1648
768477.583315703,6271858.84296166,14,border_right,1649
768479.350461807,6271857.46497302,15,border_right,1650
768481.465544026,6271856.32354122,16,border_right,1651
768483.819243645,6271854.71902123,17,border_right,1652
768485.58389477,6271853.57383092,18,border_right,1653
768488.223379938,6271852.55443866,19,border_right,1654
768490.343460689,6271850.9474137,20,border_right,1655
768492.457298197,6271849.92238316,21,border_right,1656
768494.577380895,6271848.31535893,22,border_right,1657
768496.579404663,6271846.8234805,23,border_right,1658
768498.811304612,6271845.68330585,24,border_right,1659
768501.161265488,6271844.42798629,25,border_right,1660
768502.924673546,6271843.39919782,26,border_right,1661
768505.273386987,6271842.26027827,27,border_right,1662
768507.507788381,6271840.88730785,28,border_right,1663
768510.088876775,6271839.86729574,29,border_right,1664
768511.628658831,6271837.90480945,30,border_right,1665
768513.740005626,6271837.11258191,31,border_right,1666
768516.087474047,6271836.09006426,32,border_right,1667
768517.860881448,6271834.13008573,33,border_right,1668
768519.865413871,6271832.40541293,34,border_right,1669
768522.329696363,6271831.38415058,35,border_right,1670
768524.56410527,6271830.01118372,36,border_right,1671
768526.561143902,6271828.98490714,37,border_right,1672
768528.678743156,6271827.61068729,38,border_right,1673
768530.678282328,6271826.3516131,39,border_right,1674
768533.259380376,6271825.33160794,40,border_right,1675
768535.376982298,6271823.9573895,41,border_right,1676
768537.372774906,6271823.0475146,42,border_right,1677
768539.607190003,6271821.67455116,43,border_right,1678
768541.841606066,6271820.30158821,44,border_right,1679
768543.960461325,6271818.81097211,45,border_right,1680
768546.071818535,6271818.0187528,46,border_right,1681
768547.963301689,6271815.9436318,47,border_right,1682
768550.309533555,6271815.03752268,48,border_right,1683
768552.424642687,6271813.89610657,49,border_right,1684
768553.395385224,6271810.53055605,50,border_right,1685
